y_true,y_prob
1,0.764
1,0.858
0,0.064
1,0.7796092838196287
1,0.828
1,0.72
1,0.856
1,0.928
1,0.976
1,0.97
1,0.988
1,0.98
1,0.984
1,0.946
1,0.748
0,0.026
0,0.066
1,0.996
1,0.786
1,0.666
0,0.02
0,0.006
0,0.058932157312873795
1,0.98
1,0.978
1,0.964
1,0.98
1,0.98
1,0.978
1,0.968
1,0.914
0,0.02
0,0.015609283819628648
1,0.772
0,0.114
0,0.048
0,0.038
0,0.064
1,0.996
1,0.998
1,0.996
0,0.062
1,0.756
0,0.088
0,0.046
0,0.148
0,0.066
1,0.748
0,0.124
1,0.736
0,0.154
0,0.192
0,0.06936220619813738
0,0.146
1,0.786
0,0.15534627759902364
0,0.044
0,0.016
0,0.058
0,0.016
0,0.016
0,0.03
0,0.104
0,0.07134627759902364
1,0.874
1,0.804
1,0.746
0,0.14
0,0.094
0,0.172
1,0.86
1,0.794
0,0.024
0,0.076
0,0.044
0,0.044
1,0.872
0,0.064
0,0.172
1,0.824
0,0.19501463333054603
0,0.156
0,0.054
1,0.928
1,0.912
0,0.074
0,0.002
1,0.844
0,0.166
1,0.764
1,0.672
1,0.782
0,0.042
0,0.036
1,0.82
1,0.798
0,0.078
0,0.08
0,0.162
0,0.026
1,0.714
1,0.784
1,0.688
0,0.058
0,0.108
0,0.176
0,0.234
1,0.744
0,0.042
1,0.812
1,0.788
0,0.148
0,0.028
1,0.78
0,0.11334627759902363
0,0.19
0,0.138
1,0.738
0,0.018
0,0.024
0,0.058
0,0.022
1,0.842
0,0.048
0,0.008
1,0.858
0,0.31
1,0.916
1,0.936
0,0.058
0,0.082
1,0.758
0,0.122
0,0.09
0,0.042
0,0.016
0,0.038
0,0.08
0,0.17
0,0.10885717287981059
0,0.025346277599023633
0,0.025346277599023633
1,0.914
1,0.906
0,0.118
0,0.094
0,0.074
0,0.036
0,0.026
0,0.002
0,0.032
0,0.008
0,0.012
0,0.008
0,0.002
0,0.008
0,0.014
0,0.0033462775990236323
1,0.674
0,0.014
0,0.01
0,0.018
0,0.062
0,0.012
0,0.012
0,0.008
0,0.02
0,0.0033462775990236323
0,0.014
0,0.015346277599023633
0,0.2
0,0.028
0,0.016
0,0.016
0,0.04501463333054603
1,0.678
0,0.06
0,0.028
0,0.016
0,0.134
0,0.136
0,0.0
0,0.0
0,0.01
0,0.006
0,0.0
0,0.0
0,0.002
0,0.004
0,0.0050146333305460325
0,0.0
0,0.004
0,0.004
0,0.018
0,0.002
0,0.0
1,0.672
0,0.06
0,0.06
0,0.142
0,0.168
0,0.068
1,0.88
1,0.9633462775990237
1,0.9633462775990237
1,0.952
0,0.134
0,0.024
0,0.044
0,0.182
0,0.056
0,0.354
1,0.868
1,0.992
1,0.994
1,0.994
0,0.0
0,0.04
0,0.042
0,0.218
1,0.712
0,0.136
0,0.076
1,0.948
1,0.984
1,0.944
1,0.984
1,0.978
1,0.972
1,0.986
1,0.976
1,0.978
1,0.994
1,0.884
0,0.004
0,0.002
0,0.018
0,0.006
0,0.0
0,0.0
0,0.002
0,0.0
0,0.002
0,0.0
0,0.004
0,0.016
0,0.004
0,0.018
0,0.016
0,0.0
0,0.154
0,0.138
0,0.032
1,0.838
0,0.114
0,0.046
1,0.83
0,0.032
1,0.798
1,0.81
0,0.124
1,0.782
0,0.078
1,0.8593462775990237
1,0.848
0,0.068
0,0.1734660786564369
1,0.96
1,0.878
0,0.29
1,0.916
1,0.942
1,0.83
1,0.778
0,0.006
0,0.014
0,0.058
0,0.154
0,0.162
1,0.99
0,0.114
0,0.022
0,0.012
0,0.06560928381962865
0,0.02
0,0.048
0,0.014
1,0.882
1,0.926
1,0.922
0,0.016
0,0.018
0,0.01
0,0.014
1,0.76
0,0.026
0,0.068
0,0.078
0,0.016
0,0.062
0,0.084
0,0.05
0,0.044
0,0.054
1,0.84
1,0.87
0,0.036
0,0.134
0,0.008
0,0.008
0,0.008
0,0.2
1,0.798
0,0.014
0,0.076
1,0.874
1,0.76
1,0.794
0,0.118
0,0.146
1,0.854
1,0.7514660786564369
0,0.108
0,0.09
0,0.026
0,0.226
0,0.078
1,0.942
0,0.152
0,0.054
0,0.186
0,0.058
1,0.798
1,0.984
0,0.078
0,0.026
0,0.062
0,0.064
1,0.97
1,0.99
1,0.996
1,0.84
1,0.822
0,0.252
1,0.766
1,0.906
0,0.106
0,0.052
0,0.058
1,0.7668140892318014
0,0.022
0,0.078
0,0.028
1,0.858
0,0.134
0,0.008
0,0.094
0,0.184
0,0.04
0,0.048
0,0.122
0,0.09
1,0.948
0,0.17
0,0.088
0,0.032
1,0.78
0,0.066
0,0.104
1,0.958
1,0.93
1,0.974
1,0.924
1,0.848
1,0.93
1,0.974
1,0.958
1,0.982
1,0.972
1,0.974
1,0.974
0,0.156
0,0.07
0,0.10515716193019264
1,0.738
1,0.806
1,0.774
1,0.668
0,0.086
0,0.092
0,0.035214007003501746
0,0.066
1,0.872
0,0.026
0,0.118
0,0.102
0,0.086
1,0.816
0,0.02
0,0.094
0,0.002
0,0.074
0,0.062
0,0.214
0,0.13
1,0.77
0,0.05
0,0.07
1,0.88
0,0.166
0,0.044
1,0.676
0,0.018
0,0.054
1,0.738
0,0.174
0,0.096
0,0.078
1,0.954
0,0.006
0,0.042
0,0.038
0,0.25
1,0.794
1,0.866
1,0.836
0,0.02
0,0.022
0,0.142
0,0.102
0,0.028
0,0.01
1,0.986
0,0.226
1,0.928
0,0.15
0,0.162
1,0.916
1,0.906
1,0.8
0,0.08
1,0.844
1,0.878
0,0.006
0,0.028
0,0.042
0,0.082
0,0.01
0,0.008
0,0.048
0,0.016
0,0.038
0,0.0
0,0.002
0,0.014
0,0.196
0,0.156
0,0.152
1,0.79
0,0.212
1,0.97
1,0.954
1,0.934
1,0.884
1,0.904
0,0.126
0,0.062
0,0.04
0,0.204
0,0.156
0,0.102
0,0.078
0,0.16
1,0.928
1,0.816
1,0.856
0,0.288
1,0.756
0,0.1
1,0.762
1,0.722
0,0.03
0,0.044
0,0.044
0,0.072
0,0.09
0,0.166
0,0.122
0,0.064
0,0.048
0,0.118
0,0.072
0,0.042
0,0.112
0,0.124
0,0.16
1,0.804
0,0.026
0,0.086
0,0.028
0,0.064
0,0.122
1,0.74
0,0.176
0,0.0968140892318014
0,0.176
0,0.07
0,0.142
0,0.068
0,0.032
0,0.132
1,0.864
0,0.004
0,0.004
1,0.816
1,0.842
0,0.042
0,0.054
0,0.174
0,0.11
0,0.044
0,0.106
1,0.722
0,0.022692555198047266
0,0.022
0,0.041721378918995605
1,0.94
1,0.952
0,0.048
0,0.06
1,0.894
0,0.196
1,0.892
0,0.152
0,0.044
0,0.102
0,0.106
0,0.166
0,0.076
0,0.172
0,0.198
0,0.0
0,0.0
0,0.01
0,0.0
0,0.01
0,0.0
0,0.0
0,0.022
0,0.0
0,0.018
0,0.112
0,0.034
1,0.906
1,0.906
0,0.088
1,0.776
1,0.842
0,0.12
0,0.084
0,0.07360928381962864
0,0.06
1,0.982
0,0.062
0,0.118
1,0.818
0,0.128
0,0.08
0,0.264
1,0.898
0,0.08
0,0.026
1,0.738
0,0.041157161930192636
0,0.05
0,0.032
0,0.098
1,0.904
0,0.114
0,0.03
0,0.022
0,0.02
0,0.134
0,0.052
0,0.054
0,0.046
0,0.14
0,0.166
0,0.044
1,0.842
0,0.012
1,0.76
0,0.06
1,0.886
0,0.018
0,0.10301463333054603
0,0.07734627759902364
0,0.146
0,0.08
0,0.044
0,0.05
0,0.046
1,0.748
0,0.074
0,0.06
1,0.856
0,0.238
0,0.024
1,0.876
0,0.14
0,0.006
1,0.766
1,0.778
1,0.824
0,0.086
0,0.086
0,0.088
0,0.102
0,0.16
0,0.048
0,0.10534627759902364
0,0.012
0,0.002
0,0.002
0,0.144
0,0.21
0,0.006
1,0.928
1,0.928
0,0.196
0,0.044
1,0.912
0,0.154
1,0.856
0,0.088
0,0.084
0,0.0
0,0.25
1,0.82
0,0.072
1,0.972
1,0.822
0,0.052
1,0.764
0,0.122
1,0.808
0,0.172
0,0.188
0,0.182
0,0.12
0,0.066
0,0.092
0,0.228
1,0.816
0,0.154
1,0.87
0,0.008
1,0.832
1,0.978
1,0.986
1,1.0
1,0.974
1,0.994
1,0.984
1,0.98
1,0.8
0,0.082
0,0.04
0,0.026
0,0.076
0,0.042
0,0.068
1,0.86
0,0.106
0,0.05
0,0.06
1,0.894
0,0.06
0,0.018
0,0.018
0,0.024
0,0.09
0,0.126
0,0.066
0,0.14281408923180142
0,0.09
0,0.066
0,0.074
0,0.209014633330546
1,0.824
0,0.102
1,0.776
1,0.794
1,0.716
0,0.012
0,0.018
0,0.038
0,0.076
1,0.984
1,0.938
1,0.984
1,0.972
0,0.144
1,0.744
1,0.8
0,0.006
0,0.008
1,0.756
0,0.032
0,0.068
0,0.054
0,0.036
0,0.226
1,0.8317213789189956
1,0.808
0,0.176
1,0.942
1,0.948
1,0.898
0,0.108
1,0.752
0,0.092
0,0.078
0,0.06501463333054604
0,0.18
0,0.138
1,0.748
0,0.206
0,0.092
1,0.912
1,0.746
0,0.142
0,0.086
1,0.834
0,0.11701463333054603
0,0.002
0,0.026
0,0.068
0,0.072
0,0.092
0,0.044
1,0.936
0,0.178
0,0.006
0,0.006
0,0.064
0,0.024
0,0.024
1,0.988
0,0.06
1,0.858
0,0.164
1,0.834
1,0.776
0,0.026
0,0.036
0,0.134
1,0.962
0,0.048
0,0.122
1,0.8070146333305461
1,0.802
1,0.792
0,0.126
0,0.118
1,0.898
1,0.912
1,0.936
1,0.838
0,0.114
1,0.764
0,0.052
1,0.826
0,0.14
1,0.916
1,0.918
0,0.025346277599023633
0,0.08534627759902363
0,0.05
0,0.098
1,0.858
1,0.908
1,0.896
1,0.988
1,0.86
0,0.07
1,0.852
0,0.066
0,0.076
1,0.704
0,0.028
1,0.934
0,0.032
0,0.07
0,0.126
0,0.16
0,0.08
0,0.096
0,0.048
1,0.864
0,0.068
0,0.072
0,0.008
0,0.008
0,0.096
1,0.812
0,0.118
1,0.772
0,0.08
0,0.052
1,0.806
0,0.008
0,0.008
0,0.232
0,0.116
1,0.748
0,0.048
1,0.808
0,0.084
0,0.116
0,0.064
0,0.084
1,0.806
0,0.028
0,0.028
1,0.784
0,0.136
0,0.178
1,0.996
1,0.976
1,0.97
1,0.972
1,0.9
1,0.976
0,0.118
0,0.158
0,0.044
0,0.05
0,0.128
0,0.032
0,0.104
1,0.814
1,0.814
0,0.148
1,0.8
1,0.816
0,0.058
0,0.04667973782981345
0,0.108
1,0.842
1,0.712
0,0.12
1,0.934
0,0.058
1,0.858
0,0.102
0,0.126
0,0.006
0,0.008
0,0.004
0,0.01
0,0.12
0,0.042
1,0.91
1,0.9
1,0.692
0,0.016
0,0.024
0,0.024
0,0.01
0,0.01
0,0.12146607865643691
0,0.062
0,0.13534627759902362
1,0.926
1,0.896
1,0.816
0,0.048
1,0.956
1,0.788
0,0.066
0,0.20378349378996105
0,0.19
1,0.694
0,0.134
0,0.114
0,0.042
0,0.13
0,0.072
0,0.128
0,0.09
0,0.15
0,0.168
0,0.124
1,0.754
0,0.1
1,0.872
0,0.148
1,0.852
0,0.056
0,0.178
0,0.212
1,0.698
1,0.76
0,0.128
0,0.066
0,0.092
0,0.074
1,0.706
0,0.12
1,0.688
0,0.152
1,0.818
1,0.808
0,0.05
1,0.736
0,0.08
1,0.866
0,0.062
1,0.752
1,0.954
1,0.954
1,0.724
0,0.018
1,0.776
0,0.032
1,0.82
0,0.18
0,0.134
1,0.758
1,0.782
0,0.055609283819628645
1,0.74
0,0.048
1,0.772
1,0.782
1,0.866
0,0.262
1,0.796
0,0.138
0,0.17
0,0.114
1,0.844
1,0.942
0,0.008
0,0.01
0,0.018
0,0.01
0,0.054
0,0.016
0,0.014
0,0.008
0,0.028
0,0.01
0,0.008
0,0.002
0,0.004
0,0.012
1,0.9
1,0.802
0,0.122
0,0.08
1,0.82
0,0.168
0,0.07
1,0.79
1,0.852
0,0.108
0,0.028
0,0.028
0,0.016
0,0.022
0,0.006
0,0.266
0,0.002
0,0.002
0,0.002
0,0.002
0,0.028
0,0.006
0,0.13
0,0.042
0,0.026
0,0.006
0,0.018
0,0.042
0,0.016
0,0.01
0,0.01
0,0.026
0,0.024
0,0.046
0,0.022
0,0.036
0,0.024
0,0.038
0,0.076
0,0.028
0,0.02
0,0.042
0,0.02
0,0.01
0,0.012
0,0.068
0,0.098
0,0.094
0,0.056
0,0.01
0,0.036
0,0.104
0,0.052
0,0.082
0,0.04
1,0.722
0,0.02
0,0.068
0,0.064
0,0.044
0,0.022
0,0.036
0,0.068
0,0.078
0,0.078
1,0.76
0,0.176
1,0.768
1,0.94
1,0.98
1,0.99
1,0.972
1,0.988
1,0.982
1,0.988
1,0.944
1,0.912
1,0.932
1,0.836
0,0.312
1,0.902
1,0.908
1,0.926
1,0.8
1,0.89
1,0.952
0,0.082
0,0.212
1,0.86
1,0.688
0,0.074
0,0.146
0,0.212
1,0.702
1,0.898
1,0.896
1,0.974
1,0.74
0,0.12
0,0.094
0,0.17
0,0.0
0,0.002
0,0.008
0,0.014
0,0.0
0,0.024
0,0.006
0,0.016
0,0.03
0,0.002
1,0.8693462775990237
1,0.956
1,0.964
0,0.12
1,0.792
0,0.21
1,0.828
0,0.072
0,0.086
1,0.8333462775990236
1,0.722
0,0.196
0,0.09
0,0.178
1,0.844
1,0.822
1,0.712
1,0.87
1,0.882
0,0.146
1,0.858
1,0.864
0,0.134
0,0.102
0,0.042
1,0.916
1,0.822
0,0.128
0,0.222
1,0.722
0,0.092
1,0.858
1,0.732
0,0.006
0,0.018
0,0.016
1,0.974
0,0.082
1,0.762
1,0.8870146333305461
1,0.772
1,0.672
1,0.814
0,0.146
0,0.004
0,0.01
0,0.008
0,0.004
0,0.072
0,0.098
1,0.774
1,0.872
0,0.052
0,0.014
1,0.74
0,0.032
0,0.02
0,0.022
0,0.05
0,0.086
0,0.05
0,0.08
0,0.136
0,0.014
0,0.004
0,0.006
0,0.056
0,0.01
0,0.01
0,0.01
0,0.006
0,0.002
0,0.014
0,0.006
0,0.0
0,0.012
0,0.016
0,0.002
0,0.026
0,0.026
0,0.038
0,0.044
0,0.054
0,0.226
0,0.064
0,0.048
0,0.088
0,0.1
0,0.066
1,0.722
0,0.026
0,0.018
0,0.026
0,0.018
0,0.012
0,0.012
0,0.084
1,0.9
0,0.098
1,0.804
1,0.794
0,0.06
0,0.06
1,0.688
0,0.122
1,0.784
1,0.798
1,0.776
0,0.152
0,0.066
1,0.758
1,0.8
1,0.812
1,0.7
0,0.156
0,0.12
0,0.106
1,0.904
0,0.138
0,0.36814145778028423
1,0.36814145778028423
0,0.36814145778028423
0,0.11343539518226337
1,0.788
0,0.016
0,0.15
0,0.132
0,0.054
0,0.072
0,0.158
0,0.072
1,0.8
1,0.828
0,0.008
0,0.008
1,0.976
0,0.334
1,0.982
1,0.958
1,0.956
1,0.998
1,0.994
1,0.996
1,0.972
1,0.99
1,0.99
1,0.998
1,0.996
1,0.998
1,1.0
1,0.968
1,0.988
1,1.0
1,0.984
1,0.982
1,1.0
1,0.992
1,0.93
0,0.026
0,0.132
0,0.21
0,0.088
0,0.034
0,0.032
0,0.018
0,0.098
0,0.02
0,0.058
0,0.008
0,0.168
0,0.06
0,0.046
0,0.094
0,0.09
0,0.1
0,0.024
0,0.04
0,0.198
0,0.112
0,0.08
0,0.106
0,0.118
1,0.786
0,0.064
0,0.01
1,0.834
1,0.874
0,0.116
0,0.07
1,0.73
1,0.916
1,0.944
1,0.832
1,0.904
0,0.144
0,0.028
0,0.06
0,0.064
1,0.8136092838196287
1,0.774
0,0.1
0,0.028
0,0.028
0,0.036
0,0.06
0,0.106
0,0.138
0,0.064
0,0.086
1,0.7336092838196286
0,0.116
0,0.226
0,0.134
0,0.04
1,0.8210676565180193
0,0.11
1,0.778
0,0.108
0,0.126
0,0.132
0,0.072
0,0.094
1,0.802
1,0.82
1,0.842
1,0.936
0,0.098
1,0.75
1,0.94
1,0.8497213789189956
0,0.028
0,0.016
0,0.06
0,0.012
0,0.024
0,0.042
0,0.132
0,0.04
0,0.038
1,0.822
0,0.238
0,0.066
0,0.108
1,0.848
0,0.188
0,0.038
0,0.066
1,0.632
0,0.098
1,0.908
0,0.088
0,0.086
0,0.1
0,0.054
0,0.19
0,0.11
1,0.832
1,0.868
0,0.222
0,0.006
1,0.87
0,0.1
0,0.046
0,0.03
1,0.88
1,0.816
0,0.092
0,0.128
0,0.022
1,0.774
0,0.058
0,0.018
0,0.026
0,0.05
0,0.086
0,0.03
0,0.022
0,0.032
0,0.03
1,0.86
1,0.99
0,0.17
0,0.078
0,0.134
0,0.13
0,0.042
0,0.204
1,0.65
1,0.71
1,0.99
1,0.734
0,0.038
0,0.058
0,0.154
1,0.898
0,0.184
0,0.19
0,0.026
0,0.04
0,0.032
0,0.124
0,0.226
1,0.836
1,0.842
1,0.88
0,0.044
0,0.068
0,0.046
0,0.154
0,0.012
0,0.104
0,0.061609283819628644
1,0.768
0,0.08
1,0.934
0,0.094
1,0.712
0,0.082
0,0.02
1,0.684
1,0.962
1,0.854
0,0.092
1,0.7950146333305461
1,0.84
0,0.06572137891899561
0,0.006
0,0.042
0,0.032
1,0.902
0,0.114
1,0.762
0,0.028
0,0.056
0,0.046
0,0.118
1,0.744
1,0.774
0,0.112
0,0.184
0,0.11
0,0.108
0,0.0
0,0.0
0,0.0
0,0.002
0,0.004
0,0.012
0,0.0
0,0.0
0,0.004
0,0.014
0,0.062
0,0.05
0,0.118
1,0.906
1,0.93
0,0.006
0,0.006
0,0.01
1,0.848
1,0.736
1,0.77
0,0.204
1,0.8353462775990237
0,0.076
0,0.062
0,0.08
0,0.158
1,0.682
1,0.958
1,0.976
1,0.922
1,0.924
0,0.108
1,0.866
1,0.822
0,0.094
0,0.098
0,0.098
1,0.964
0,0.07
0,0.0
0,0.01
0,0.0
0,0.0
0,0.01
1,0.96
1,0.958
1,0.964
1,0.968
1,0.82
0,0.244
0,0.116
0,0.154
0,0.106
0,0.016
1,0.7825834495359908
1,0.788
1,0.7465834495359908
0,0.102
0,0.066
0,0.024
1,0.822
0,0.098
1,0.832
0,0.158
0,0.056
0,0.03
0,0.036
1,0.764
0,0.01
0,0.008
0,0.01
1,0.79
0,0.054
0,0.05
0,0.034
0,0.006
1,0.78
0,0.186
0,0.036
0,0.014
0,0.166
0,0.14
1,0.996
1,0.996
1,0.994
0,0.164
1,0.698
0,0.12
1,0.776
1,0.81
0,0.016
0,0.002
0,0.032
0,0.01
0,0.002
0,0.108
0,0.172
0,0.042
0,0.16
0,0.118
1,0.846
1,0.81
0,0.086
1,0.928
0,0.068
1,0.786
0,0.14
1,0.95
0,0.272
1,0.726
1,0.97
1,0.974
1,0.964
1,0.976
1,0.85
1,0.7993462775990235
1,0.862
1,0.686
0,0.128
0,0.156
1,0.734
0,0.174
0,0.042
0,0.092
1,0.854
0,0.106
0,0.112
0,0.152
0,0.138
0,0.03
0,0.03
0,0.088
0,0.092
1,0.75
0,0.118
0,0.138
0,0.206
0,0.144
0,0.098
0,0.03
0,0.196
1,0.818
0,0.018
0,0.076
0,0.086
1,0.75
1,0.81
1,0.796
0,0.134
1,0.836
0,0.144
0,0.078
0,0.106
0,0.044
0,0.032
0,0.034
0,0.094
0,0.134
0,0.104
1,0.798
0,0.146
0,0.068
0,0.074
1,0.86
0,0.072
0,0.184
1,0.8
1,0.83
0,0.06067973782981345
0,0.068
0,0.126
0,0.034
1,0.868
1,0.784
0,0.04
0,0.11
0,0.13
1,0.986
0,0.174
0,0.124
0,0.2
1,0.85
0,0.176
1,0.85
0,0.13
1,0.856
0,0.12
0,0.17
0,0.104
0,0.004
0,0.008
0,0.002
0,0.042
0,0.012
0,0.062
1,0.7851571619301926
1,0.66
0,0.08
0,0.04
0,0.046
0,0.058
0,0.052
0,0.044
0,0.034
0,0.132
0,0.074
0,0.048
1,0.98
1,0.664
0,0.028
0,0.028
0,0.02
0,0.02
0,0.034
0,0.154
0,0.08
1,0.848
1,0.714
0,0.05
1,0.96
0,0.144
1,0.98
0,0.05
0,0.046
0,0.038
0,0.03
0,0.15
1,0.776
1,0.894
1,0.912
1,0.862
0,0.138
0,0.108
0,0.208
0,0.016
1,0.828
1,0.814
0,0.146
0,0.058
0,0.068
1,0.796
1,0.79
0,0.084
0,0.114
1,0.988
1,0.99
1,0.992
1,0.99
1,0.772
1,0.836
1,0.814
1,0.804
0,0.116
1,0.98
1,0.994
1,0.992
1,0.994
1,0.96
1,0.988
0,0.154
0,0.148
1,0.996
1,0.992
1,0.996
0,0.118
0,0.13
0,0.332
1,0.964
0,0.024
0,0.046
0,0.02
0,0.052
0,0.158
0,0.088
0,0.054
0,0.026
1,0.904
0,0.074
0,0.088
0,0.096
0,0.136
0,0.156
0,0.082
0,0.026
0,0.028
0,0.108
1,0.848
0,0.056
1,0.766
0,0.078
0,0.052
0,0.048
0,0.06
0,0.14
0,0.202
0,0.106
1,0.896
0,0.06
0,0.042
0,0.174
0,0.156
1,0.84
1,0.864
1,0.678
1,0.76
0,0.066
0,0.082
0,0.156
0,0.118
1,0.82
1,0.788
0,0.268
0,0.058
1,0.836
0,0.116
0,0.014
1,0.7857213789189956
0,0.18334627759902364
0,0.108
0,0.098
1,0.812
1,0.876
1,0.832
0,0.07
0,0.07
0,0.082
1,0.802
1,0.832
1,0.864
0,0.056
0,0.062
0,0.052
1,0.7
1,0.722
1,0.732
1,0.796
1,0.864
1,0.912
1,0.766
1,0.83
0,0.228
1,0.954
1,0.956
1,0.978
0,0.274
1,0.976
1,0.99
1,0.972
0,0.154
0,0.16
1,0.86
1,0.734
0,0.024
1,0.924
0,0.128
0,0.09
0,0.066
0,0.028
0,0.12
0,0.076
0,0.084
0,0.068
0,0.118
0,0.05
0,0.056
0,0.09
0,0.274
0,0.104
0,0.22721400700350175
1,0.936
1,0.936
0,0.166
1,0.768
1,0.754
0,0.032
1,0.687014633330546
0,0.12
0,0.034
0,0.042
0,0.076
1,0.664
0,0.062
0,0.214
1,0.64
1,0.754
1,0.852
1,0.656
0,0.012
0,0.088
0,0.068
0,0.026
0,0.022
0,0.032
0,0.11
1,0.8
0,0.10301463333054603
1,0.792
0,0.020583449535990766
1,0.758
0,0.022
0,0.056
0,0.064
0,0.04236091092956967
1,0.834
0,0.122
0,0.188
1,0.862
0,0.208
1,0.846
0,0.076
0,0.028
1,0.856
0,0.17
1,0.822
0,0.118
0,0.144
0,0.168
0,0.052
1,0.812
0,0.014
0,0.076
0,0.034
1,0.822
0,0.022
1,0.822
0,0.244
1,0.774
1,0.79
1,0.842
1,0.88
0,0.05972137891899561
0,0.052
0,0.022
0,0.026
0,0.07
0,0.098
1,0.92
1,0.904
1,0.792
0,0.07334627759902364
0,0.158
1,0.718
0,0.07934627759902364
0,0.092
0,0.08
1,0.802
0,0.174
1,0.8
0,0.246
1,0.754
0,0.066
0,0.136
1,0.998
1,0.996
0,0.01
0,0.03
0,0.01
0,0.024
0,0.17
1,0.988
1,0.964
0,0.122
1,0.74
1,0.994
1,0.986
1,0.974
1,0.956
1,0.968
1,0.836
0,0.062
0,0.14160928381962865
0,0.048
1,0.812
1,0.73
0,0.068
0,0.088
1,0.932
0,0.038
1,0.832
0,0.05
0,0.084
0,0.09301463333054603
0,0.204
1,0.77
1,0.978
1,0.878
0,0.1
0,0.01
0,0.01
0,0.072
0,0.01
0,0.08
0,0.008
0,0.008
0,0.006
1,0.862
1,0.858
0,0.156
0,0.012
0,0.01
0,0.014
0,0.056
0,0.036
0,0.008
0,0.064
0,0.164
1,0.812
0,0.116
0,0.025346277599023633
1,0.852
1,0.962
0,0.056
0,0.164
0,0.138
0,0.118
1,0.772
1,0.752
1,0.988
1,0.99
1,0.796
0,0.064
0,0.12751089528078696
1,0.718
1,0.884
1,0.856
0,0.094
1,0.824
1,0.722
0,0.026
1,0.71
0,0.0668140892318014
0,0.162
1,0.872
1,0.762
1,0.828
0,0.0
1,0.908
0,0.146
1,0.886
0,0.118
0,0.12
1,0.786
1,0.962
0,0.01
0,0.01
0,0.042
0,0.016
0,0.082
0,0.068
1,0.802
1,0.804
0,0.05
1,0.776
1,0.83
0,0.108
0,0.162
1,0.886
1,0.91
0,0.038
1,0.9
0,0.272
1,0.702
0,0.012
1,0.874
1,0.876
0,0.23
1,0.906
1,0.866
0,0.006
1,0.778
0,0.104
0,0.076
0,0.072
0,0.06
0,0.032
0,0.008
0,0.018
0,0.01
0,0.016
0,0.034
0,0.03
0,0.016
0,0.01
1,0.728
0,0.044
0,0.038
0,0.018
0,0.026
0,0.166
0,0.05867973782981346
1,0.854
1,0.916
1,0.82
0,0.11
1,0.908
1,0.808
0,0.028
1,0.748
0,0.174
1,0.754
1,0.736
1,0.712
0,0.025346277599023633
0,0.008
0,0.032
1,0.776
0,0.014
0,0.048
0,0.092
0,0.074
0,0.342
0,0.112
0,0.098
1,0.924
1,0.908
1,0.86
1,0.816
0,0.132
0,0.1
0,0.14934627759902364
1,0.866
1,0.79
0,0.146
1,0.908
0,0.096
1,0.82
1,0.844
0,0.056
0,0.146
1,0.948
0,0.176
0,0.174
0,0.074
0,0.046
0,0.016
0,0.168
1,0.818
0,0.188
1,0.844
0,0.098
0,0.098
0,0.102
0,0.088
0,0.004
0,0.0
0,0.004
0,0.014
1,0.952
1,0.934
1,0.958
1,0.95
0,0.066
0,0.178
0,0.202
1,0.906
0,0.044
1,0.818
0,0.138
1,0.776
1,0.794
1,0.81
0,0.12
1,0.862
0,0.218
0,0.186
0,0.178
0,0.072
0,0.066
1,0.74
1,0.732
1,0.99
1,0.988
1,0.99
1,0.992
0,0.054
1,0.86
0,0.088
0,0.078
0,0.01
0,0.004
0,0.222
1,0.77
0,0.002
0,0.002
1,0.922
1,0.922
1,0.918
0,0.06
1,0.79
0,0.112
1,0.792
1,0.814
1,0.854
0,0.048
0,0.016
0,0.07
0,0.21
0,0.032
1,0.774
0,0.092
0,0.054
0,0.126
0,0.004
0,0.048
0,0.052
0,0.08
1,0.866
1,0.764
1,0.8
0,0.196
0,0.13
0,0.088
1,0.846
0,0.13
0,0.078
0,0.1
0,0.084
1,0.936
1,0.814
1,0.886
0,0.058
1,0.816
1,0.804
1,0.808
0,0.084
1,0.842
0,0.144
0,0.098
1,0.786
0,0.208
0,0.032
0,0.022
0,0.086
1,0.806
0,0.1
1,0.878
0,0.182
1,0.712
0,0.06
0,0.072
0,0.017346277599023633
0,0.017346277599023633
0,0.036
1,0.808
0,0.12
0,0.036
0,0.024
1,0.778
1,0.778
1,0.9171089936844523
0,0.07
0,0.082
0,0.08
1,0.692
0,0.202
0,0.048
0,0.012
0,0.05
0,0.03
0,0.016
0,0.048
0,0.026
0,0.03
1,0.748
0,0.1
1,0.692
0,0.088
0,0.08
0,0.04
0,0.182
0,0.08469255519804726
0,0.15
1,0.858
1,0.77
0,0.138
1,0.792
1,0.824
0,0.046
0,0.068
0,0.092
0,0.106
0,0.09
0,0.062
0,0.056
0,0.086
0,0.014
0,0.014
0,0.11
0,0.022
1,0.746
0,0.178
1,0.898
1,0.872
1,0.916
1,0.894
1,0.938
1,0.816
1,0.7441906331106004
0,0.17
0,0.094
1,0.984
0,0.278
1,0.83
0,0.004
0,0.012
0,0.006
0,0.044
0,0.012
0,0.152
1,0.728
1,0.822
1,0.894
1,0.904
1,0.858
0,0.064
0,0.06
0,0.098
1,0.794
0,0.05
1,0.836
0,0.122
1,0.808
0,0.07534627759902364
1,0.924
0,0.106
1,0.832
1,0.79
1,0.718
0,0.182
0,0.21
0,0.092
0,0.062
0,0.032
1,0.89
0,0.084
0,0.21182296205041917
0,0.01
0,0.01
1,0.816
0,0.098
0,0.076
1,0.82
0,0.102
